Chrom	Strand	Gene	Transcript	first_exon	last_exon	pos1	pos2
1	+	MAST2	NM_015112	1	29	46269568	46501738
1	+	MDM4	NM_002393	2	11	204494647	204518810
1	+	MED18	NM_001127350	2	3	28657174	28661481
1	+	METTL11B	NM_001136107	1	4	170115249	170136898
1	+	METTL13	NM_015935	1	8	171751108	171765896
1	+	MFN2	NM_001127660	2	18	12049226	12071622
1	+	MFSD2A	NM_032793	1	14	40420965	40435240
1	+	MFSD4	NM_181644	1	10	205538198	205569589
1	+	MGST3	NM_004528	2	6	165619085	165624741
1	+	MIA3	NM_198551	1	28	222791453	222838961
1	+	MIB2	NM_080875	1	20	1550840	1565910
1	+	MIER1	NM_001077700	1	14	67390712	67450583
1	+	MIIP	NM_021933	2	10	12081784	12091865
1	+	MINOS1	NM_001204083	1	4	19923540	19952086
1	+	MIR205HG	NM_001104548	2	4	209602643	209605694
1	+	MIXL1	NM_031944	1	2	226411383	226413513
1	+	MLLT11	NM_006818	2	2	151039701	151039973
1	+	MMACHC	NM_015506	1	4	45966005	45974887
1	+	MMP23B	NM_006983	1	8	1567598	1570001
1	+	MNDA	NM_002432	2	7	158811944	158819027
1	+	MOV10	NM_001130079	2	21	113217535	113243129
1	+	MPL	NM_005373	1	12	43803520	43818443
1	+	MPZL1	NM_003953	1	6	167691389	167757158
1	+	MR1	NM_001531	2	7	181003144	181024401
1	+	MRPL37	NM_016491	1	7	54665917	54683922
1	+	MRPS21	NM_031901	2	3	150266787	150280662
1	+	MRTO4	NM_016183	1	8	19578330	19585324
1	+	MSH4	NM_002440	1	20	76262671	76378572
1	+	MSTO1	NM_018116	1	14	155580040	155584064
1	+	MTF2	NM_007358	1	15	93545084	93602584
1	+	MTR	NM_000254	1	33	236959004	237060944
1	+	MTX1	NM_002455	1	8	155178596	155183489
1	+	NASP	NM_002482	1	15	46049819	46083813
1	+	NAV1	NM_020443	1	30	201617797	201789060
1	+	NBL1	NM_182744	1	4	19969806	19983622
1	+	NBPF10	NM_001039703	1	84	145293406	145368684
1	+	NBPF15	NM_173638	5	19	148577650	148594640
1	+	NBPF16	NM_001102663	2	16	148577650	148594640
1	+	NBPF3	NM_032264	2	15	21771580	21809879
1	+	NBPF6	NM_001143987	2	16	108993224	109013260
1	+	NCDN	NM_001014839	2	8	36023792	36031264
1	+	NCSTN	NM_015331	1	17	160313187	160328061
1	+	NDUFS2	NM_001166159	1	13	161172176	161183731
1	+	NDUFS5	NM_001184979	2	3	39494397	39500168
1	+	NECAP2	NM_001145277	1	7	16767257	16785491
1	+	NEK7	NM_133494	2	10	198201711	198288652
1	+	NENF	NM_013349	1	4	212606286	212619348
1	+	NEXN	NM_144573	2	13	78381792	78408514
1	+	NFASC	NM_001005388	3	30	204913444	204985667
1	+	NFIA	NM_001145512	1	12	61547616	61920992
1	+	NFYC	NM_001142588	2	11	41204516	41236500
1	+	NHLH1	NM_005598	2	2	160340522	160340923
1	+	NIPAL3	NM_020448	2	12	24746038	24795675
1	+	NIT1	NM_005600	1	7	161087967	161090555
1	+	NLRP3	NM_001079821	3	11	247582097	247611806
1	+	NMNAT1	NM_022787	2	5	10032132	10042759
1	+	NOS1AP	NM_014697	1	10	162039968	162337257
1	+	NOTCH2NL	NM_203458	2	5	145248857	145282031
1	+	NPL	NM_030769	3	13	182763507	182798043
1	+	NPR1	NM_000906	1	22	153651585	153665890
1	+	NR5A2	NM_205860	1	8	199996976	200143338
1	+	NSUN4	NM_199044	1	6	46806499	46827518
1	+	NTNG1	NM_014917	2	6	107691216	108023462
1	+	NTPCR	NM_032324	1	5	233086457	233113977
1	+	NTRK1	NM_002529	1	17	156830727	156851434
1	+	NUDC	NM_006600	1	9	27248340	27272672
1	+	NUF2	NM_031423	2	14	163295842	163325259
1	+	OAZ3	NM_016178	1	5	151739198	151743695
1	+	OBSCN	NM_001098623	2	105	228399485	228566496
1	+	OCLM	NM_022375	1	1	186370178	186370312
1	+	OLFML3	NM_020190	1	3	114522139	114524391
1	+	OPRD1	NM_000911	1	3	29138896	29189795
1	+	OPTC	NM_014359	2	7	203465134	203472848
1	+	OR10J1	NM_012351	1	1	159409549	159410511
1	+	OR10K1	NM_001004473	1	1	158435352	158436293
1	+	OR10R2	NM_001004472	1	1	158449668	158450675
1	+	OR10Z1	NM_001004478	1	1	158576229	158577170
1	+	OR14C36	NM_001001918	1	1	248512077	248513015
1	+	OR2AK2	NM_001004491	1	1	248128634	248129641
1	+	OR2G2	NM_001001915	1	1	247751662	247752615
1	+	OR2G3	NM_001001914	1	1	247768888	247769817
1	+	OR2G6	NM_001013355	1	1	248684948	248685898
1	+	OR2L13	NM_175911	3	3	248262678	248263616
1	+	OR2L2	NM_001004686	1	1	248201570	248202508
1	+	OR2L3	NM_001004687	1	1	248223984	248224922
1	+	OR2L8	NM_001001963	1	1	248112160	248113098
1	+	OR2M2	NM_001004688	1	1	248343288	248344331
1	+	OR2M3	NM_001004689	1	1	248366370	248367308
1	+	OR2M4	NM_017504	1	1	248402231	248403166
1	+	OR2M5	NM_001004690	1	1	248308450	248309388
1	+	OR2T1	NM_030904	1	1	248569296	248570405
1	+	OR2T2	NM_001004136	1	1	248616099	248617073
1	+	OR2T3	NM_001005495	1	1	248636652	248637608
1	+	OR2T4	NM_001004696	1	1	248524883	248525929
1	+	OR2T5	NM_001004697	1	1	248651890	248652837
1	+	OR2T6	NM_001005471	1	1	248550910	248551836
1	+	OR2T8	NM_001005522	1	1	248084320	248085258
1	+	OR2W3	NM_001001957	1	1	248058889	248059833
1	+	OR2W5	NM_001004698	1	1	247654430	247655392
1	+	OR4F16	NM_001005277	1	1	367659	368597
1	+	OR4F5	NM_001005484	1	1	69091	70008
1	+	OR6K6	NM_001005184	1	1	158724606	158725637
1	+	OSBPL9	NM_148909	1	24	52082783	52253461
1	+	OTUD3	NM_015207	1	8	20209007	20234239
1	+	PADI1	NM_013358	1	16	17531713	17570738
1	+	PADI3	NM_016233	1	16	17575633	17609574
1	+	PADI4	NM_012387	1	16	17634718	17690250
1	+	PADI6	NM_207421	1	17	17698741	17727934
1	+	PALMD	NM_017734	1	8	100111874	100159618
1	+	PAPPA2	NM_020318	2	23	176525459	176811590
1	+	PARK7	NM_007262	2	7	8022846	8045114
1	+	PAX7	NM_002584	1	8	18958098	19062533
1	+	PBX1	NM_002585	1	9	164529060	164815913
1	+	PCP4L1	NM_001102566	1	3	161228765	161254271
1	+	PCSK9	NM_174936	1	12	55505511	55529257
1	+	PDE4B	NM_002600	2	17	66378998	66838361
1	+	PDIK1L	NM_152835	2	3	26440800	26449068
1	+	PDPN	NM_006474	1	6	13910301	13942406
1	+	PDZK1	NM_001201326	2	7	145747044	145763623
1	+	PEA15	NM_003768	2	4	160181335	160183276
1	+	PEAR1	NM_001080471	2	23	156873719	156884590
1	+	PER3	NM_016831	1	21	7844938	7902815
1	+	PEX11B	NM_003846	1	4	145516401	145522919
1	+	PEX14	NM_004565	1	9	10535024	10690044
1	+	PFKFB2	NM_006212	2	15	207228063	207245716
1	+	PGBD2	NM_170725	2	3	249208062	249212562
1	+	PGD	NM_002631	1	13	10459175	10479806
1	+	PGM1	NM_001172818	1	11	64089132	64125346
1	+	PHACTR4	NM_001048183	2	14	28733959	28823061
1	+	PHF13	NM_153812	1	4	6674127	6681697
1	+	PHGDH	NM_006623	1	12	120254646	120286663
1	+	PIAS3	NM_006099	1	14	145576079	145585622
1	+	PIGV	NM_017837	2	4	27117307	27124335
1	+	PIK3CD	NM_005026	3	24	9770514	9787104
1	+	PINK1	NM_032409	1	8	20960042	20977184
1	+	PIP5K1A	NM_001135638	1	16	151171473	151220341
1	+	PITHD1	NM_020362	1	6	24105006	24113866
1	+	PKN2	NM_006256	1	22	89150264	89299131
1	+	PKP1	NM_001005337	1	13	201252831	201297964
1	+	PLA2G2F	NM_022819	1	5	20465921	20474894
1	+	PLA2G4A	NM_024420	2	18	186823487	186957640
1	+	PLA2G5	NM_000929	2	5	20411324	20417185
1	+	PLCH2	NM_014638	1	22	2408028	2436652
1	+	PLEKHM2	NM_015164	1	20	16011054	16060429
1	+	PLEKHN1	NM_032129	1	16	901912	909955
1	+	PLEKHO1	NM_016274	1	6	150122448	150131718
1	+	PLK3	NM_004073	1	15	45266136	45271350
1	+	PLOD1	NM_000302	1	19	11994837	12034865
1	+	PMF1-BGLAP	NM_001199662	1	6	156182807	156212585
1	+	PNRC2	NM_017761	3	3	24287948	24288367
1	+	PODN	NM_001199081	2	11	53532508	53547833
1	+	POGK	NM_017542	2	5	166810194	166819646
1	+	POU2F1	NM_002697	1	16	167190135	167385047
1	+	PPCS	NM_024664	1	3	42922237	42925597
1	+	PPIAL4E	NM_001144032	1	1	148644086	148644580
1	+	PPIE	NM_001195007	1	10	40204573	40228296
1	+	PPIH	NM_006347	1	9	43124118	43133090
1	+	PPOX	NM_000309	2	13	161136638	161140966
1	+	PPP1R12B	NM_002481	1	24	202317980	202549688
1	+	PPP1R8	NM_014110	1	7	28157347	28176957
1	+	PPP2R5A	NM_006243	1	13	212459453	212534112
1	+	PQLC2	NM_017765	3	9	19644172	19655137
1	+	PRAMEF1	NM_023013	2	4	12853377	12856145
1	+	PRAMEF12	NM_001080830	1	3	12835011	12837742
1	+	PRAMEF16	NM_001045480	1	3	13495284	13498128
1	+	PRAMEF17	NM_001099851	1	3	13716118	13718962
1	+	PRAMEF2	NM_023014	2	4	12918865	12921634
1	+	PRAMEF20	NM_001099852	2	4	13521973	13526873
1	+	PRAMEF22	NM_001100631	1	3	13035543	13038381
1	+	PRAMEF8	NM_001012276	2	4	12977513	12980233
1	+	PRAMEF9	NM_001010890	2	4	13424003	13427859
1	+	PRCC	NM_005973	1	7	156737564	156770252
1	+	PRDM16	NM_022114	1	17	2985824	3350375
1	+	PRDM2	NM_012231	2	9	14042101	14143042
1	+	PRDX6	NM_004905	1	5	173446537	173457002
1	+	PRELP	NM_201348	2	3	203452313	203456009
1	+	PRG4	NM_005807	2	13	186266008	186282910
1	+	PRKAA2	NM_006252	1	9	57111061	57173386
1	+	PRKACB	NM_182948	1	10	84610045	84700988
1	+	PRKCZ	NM_002744	1	18	1982070	2116448
1	+	PRMT6	NM_018137	1	1	107599338	107600465
1	+	PROK1	NM_032414	1	3	110993839	110998973
1	+	PROX1	NM_002763	2	5	214169879	214209177
1	+	PRPF3	NM_004698	2	16	150297401	150325455
1	+	PRPF38A	NM_032864	1	10	52870422	52882362
1	+	PRPF38B	NM_018061	1	6	109235214	109242642
1	+	PRR9	NM_001195571	2	2	153190621	153190971
1	+	PRRC2C	NM_015172	2	34	171481228	171560986
1	+	PRRX1	NM_022716	1	4	170633360	170705327
1	+	PRSS38	NM_183062	1	5	228003418	228033909
1	+	PRUNE	NM_021222	1	8	150981109	151006710
1	+	PSEN2	NM_000447	4	13	227069609	227083280
1	+	PSMB4	NM_002796	1	7	151372064	151374305
1	+	PSMD4	NM_002810	1	10	151227259	151239819
1	+	PTBP2	NM_021190	1	14	97187421	97278961
1	+	PTCHD2	NM_020780	2	21	11561050	11596743
1	+	PTGFR	NM_000959	2	3	78958429	79002372
1	+	PTGFRN	NM_020440	1	9	117452826	117529589
1	+	PTPRC	NM_002838	2	33	198608399	198725310
1	+	PTPRF	NM_002840	3	34	44010747	44087674
1	+	PTPRU	NM_005704	1	31	29563157	29652173
1	+	PUSL1	NM_153339	1	8	1244024	1246759
1	+	PYHIN1	NM_152501	2	8	158906701	158943556
1	+	QSOX1	NM_002826	1	12	180124043	180166172
1	+	RAB25	NM_020387	1	5	156031192	156040078
1	+	RAB42	NM_001193532	1	2	28919024	28920629
1	+	RAB4A	NM_004578	1	7	229407087	229438724
1	+	RABGAP1L	NM_014857	2	21	174188296	174927042
1	+	RABGGTB	NM_004582	1	9	76251957	76260335
1	+	RAD54L	NM_001142548	2	19	46714078	46743954
1	+	RALGPS2	NM_152663	2	20	178745900	178885494
1	+	RAP1A	NM_002884	2	7	112233983	112251857
1	+	RASAL2	NM_170692	1	18	178063628	178442374
1	+	RASSF5	NM_182663	1	6	206680936	206760310
1	+	RAVER2	NM_018211	1	12	65210856	65296668
1	+	RBBP4	NM_005610	1	12	33116908	33145306
1	+	RBM15	NM_022768	1	2	110882028	110888231
1	+	RBM8A	NM_005105	1	6	145507667	145509211
1	+	RBP7	NM_052960	1	4	10057317	10075890
1	+	RCAN3	NM_013441	2	5	24840863	24861767
1	+	RCC1	NM_001048194	2	11	28856379	28864519
1	+	RCOR3	NM_001136223	1	12	211432903	211487110
1	+	RCSD1	NM_052862	1	7	167599661	167673933
1	+	RER1	NM_007033	2	7	2327230	2334563
1	+	RGL1	NM_015149	2	19	183711293	183895426
1	+	RGS1	NM_002922	1	5	192544923	192548452
1	+	RGS13	NM_144766	3	6	192613465	192628653
1	+	RGS18	NM_130782	1	5	192127768	192153684
1	+	RGS2	NM_002923	1	5	192778202	192780726
1	+	RGS21	NM_001039152	2	5	192312167	192335254
1	+	RGS4	NM_001102445	1	6	163038725	163044350
1	+	RGSL1	NM_001137669	1	21	182419301	182525192
1	+	RHBG	NM_020407	1	11	156339041	156354637
1	+	RHD	NM_016124	1	10	25599039	25655415
1	+	RHOU	NM_021205	1	3	228871490	228879487
1	+	RIIAD1	NM_001144956	1	4	151694013	151701312
1	+	RIMKLA	NM_173642	1	5	42846606	42880645
1	+	RLF	NM_012421	1	8	40627072	40706119
1	+	RNF11	NM_014372	1	3	51702429	51736994
1	+	RNF115	NM_014455	1	9	145611240	145688220
1	+	RNF187	NM_001010858	1	4	228675190	228681586
1	+	RNF2	NM_007212	2	7	185056686	185069433
1	+	RNF207	NM_207396	2	18	6266596	6279467
1	+	RNF220	NM_018150	2	15	44877770	45116447
1	+	RNPC3	NM_017619	1	14	104068693	104094402
1	+	RNPEP	NM_020216	1	11	201951795	201974844
1	+	ROR1	NM_005012	1	9	64240089	64644538
1	+	RPAP2	NM_024813	1	13	92764631	92852568
1	+	RPF1	NM_025065	1	9	84944965	84963153
1	+	RPL11	NM_000975	1	6	24018314	24022863
1	+	RPL5	NM_000969	1	8	93297672	93307422
1	+	RPRD2	NM_015203	1	11	150337191	150445810
1	+	RPS27	NM_001030	1	4	153963273	153964569
1	+	RPS6KA1	NM_001006665	1	21	26872392	26900692
1	+	RPS6KC1	NM_012424	1	15	213224747	213445977
1	+	RPS8	NM_001012	1	6	45241269	45244357
1	+	RRNAD1	NM_015997	1	8	156698897	156706545
1	+	RRP15	NM_016052	1	5	218458659	218504433
1	+	RSC1A1	NM_006511	1	1	15986364	15988217
1	+	RUSC1	NM_001105203	2	10	155291565	155300362
1	+	RWDD3	NM_015485	1	4	95699787	95712426
1	+	RXFP4	NM_181885	1	1	155911501	155912625
1	+	RYR2	NM_001035	1	105	237205822	237995947
1	+	S100A1	NM_006271	2	3	153602998	153604317
1	+	S100A7A	NM_176823	2	3	153390559	153391785
1	+	S100A9	NM_002965	2	3	153330760	153333314
1	+	S100PBP	NM_022753	3	7	33291701	33321639
1	+	S1PR1	NM_001400	2	2	101704541	101705689
1	+	SAMD11	NM_152486	2	14	861322	879533
1	+	SAMD13	NM_001010971	1	4	84764241	84815457
1	+	SARS	NM_006513	1	11	109756615	109780510
1	+	SCCPDH	NM_016002	1	12	246887725	246930602
1	+	SCNM1	NM_024041	1	7	151138629	151141561
1	+	SCNN1D	NM_001130413	1	18	1216042	1226990
1	+	SCP2	NM_002979	1	16	53393069	53516376
1	+	SDCCAG8	NM_006642	1	18	243419476	243663087
1	+	SDHC	NM_003001	1	6	161284196	161332223
1	+	SEC22B	NM_004892	1	5	145096547	145115889
1	+	SEMA4A	NM_001193300	2	15	156124370	156146788
1	+	SEPN1	NM_206926	1	12	26126722	26142209
1	+	SERINC2	NM_178865	1	10	31886113	31907046
1	+	SERTAD4	NM_019605	2	4	210411306	210415682
1	+	SESN2	NM_031459	1	10	28586359	28607313
1	+	SETDB1	NM_001145415	2	22	150900191	150936840
1	+	SFN	NM_006142	1	1	27189704	27190450
1	+	SFT2D2	NM_199344	1	8	168195318	168211778
1	+	SGIP1	NM_032291	1	25	67000042	67208778
1	+	SH3BGRL3	NM_031286	1	3	26606647	26607614
1	+	SH3D21	NM_001162530	1	16	36772022	36786728
1	+	SH3GLB1	NM_001206651	1	10	87170583	87208918
1	+	SHISA4	NM_198149	1	5	201858123	201860974
1	+	SKI	NM_003036	1	7	2160206	2238204
1	+	SLAMF7	NM_021181	1	7	160709092	160722967
1	+	SLAMF8	NM_020125	1	5	159796689	159805050
1	+	SLC22A15	NM_018420	1	12	116519249	116609729
1	+	SLC25A33	NM_032315	1	7	9599751	9642559
1	+	SLC25A34	NM_207348	1	5	16062981	16065901
1	+	SLC25A44	NM_014655	2	4	156169639	156180222
1	+	SLC27A3	NM_024330	1	10	153747833	153752478
1	+	SLC30A7	NM_133496	1	11	101361819	101440413
1	+	SLC35A3	NM_012243	2	8	100459111	100488032
1	+	SLC35F3	NM_173508	1	8	234040824	234458989
1	+	SLC44A3	NM_001114106	1	15	95286008	95360478
1	+	SLC45A1	NM_001080397	1	8	8384390	8404073
1	+	SLC50A1	NM_018845	1	6	155108388	155110757
1	+	SLC5A9	NM_001011547	1	14	48688409	48713215
1	+	SLC6A17	NM_001010898	2	12	110709552	110741066
1	+	SMAP2	NM_022733	1	10	40839793	40887773
1	+	SMCP	NM_030663	2	2	152856899	152857249
1	+	SMG7	NM_201569	1	23	183441756	183522336
1	+	SMPDL3B	NM_014474	1	8	28261695	28285349
1	+	SMYD2	NM_020197	1	12	214454598	214510127
1	+	SNAP47	NM_053052	1	5	227923111	227968374
1	+	SNAPIN	NM_012437	1	4	153631220	153633777
1	+	SNRPE	NM_003094	1	5	203830788	203839060
1	+	SNX27	NM_030918	1	12	151584678	151666077
1	+	SNX7	NM_015976	1	9	99127288	99225687
1	+	SOAT1	NM_003101	2	16	179271820	179322776
1	+	SOX13	NM_005686	2	14	204082044	204095262
1	+	SPATA17	NM_138796	1	10	217804721	218036196
1	+	SPEN	NM_015001	1	15	16174563	16265922
1	+	SPHAR	NM_006542	1	1	229440882	229441073
1	+	SPRR1A	NM_005987	2	2	152957707	152957976
1	+	SPRR1B	NM_003125	2	2	153004822	153005091
1	+	SPRR3	NM_001097589	2	2	152975497	152976006
1	+	SPRR4	NM_173080	2	2	152944367	152944606
1	+	SPSB1	NM_025106	2	3	9415951	9427634
1	+	SRGAP2	NM_015326	1	20	206516200	206634765
1	+	SRP9	NM_003133	1	3	225965643	225977061
1	+	SRRM1	NM_005839	1	17	24969818	24998777
1	+	SRSF11	NM_004768	2	13	70687320	70716488
1	+	ST3GAL3	NM_174963	2	13	44201934	44395893
1	+	ST6GALNAC3	NM_152996	1	5	76540552	77094491
1	+	ST6GALNAC5	NM_030965	1	5	77333361	77528891
1	+	STX12	NM_177424	1	9	28099819	28148840
1	+	STXBP3	NM_007269	1	19	109289360	109351499
1	+	SWT1	NM_001105518	2	19	185129974	185259935
1	+	SYCP1	NM_003176	2	32	115398086	115537640
1	+	SYPL2	NM_001040709	1	6	110009466	110022170
1	+	SYT11	NM_152280	1	4	155829553	155851299
1	+	SYT14	NM_001146261	1	10	210111596	210334387
1	+	SYTL1	NM_001193308	2	15	27671826	27680343
1	+	SZT2	NM_015284	1	71	43855640	43916151
1	+	TARDBP	NM_007375	2	6	11073785	11082711
1	+	TARS2	NM_025150	1	18	150459927	150479540
1	+	TAS1R1	NM_138697	1	6	6615434	6639644
1	+	TAS1R3	NM_152228	1	6	1266726	1269844
1	+	TATDN3	NM_001042552	1	10	212965264	212988498
1	+	TBCE	NM_001079515	2	17	235543365	235612077
1	+	TBX19	NM_005149	1	8	168250329	168282240
1	+	TCEANC2	NM_153035	2	5	54520096	54562146
1	+	TCEB3	NM_003198	1	11	24069916	24086063
1	+	TCTEX1D1	NM_152665	2	5	67220342	67243137
1	+	TDRD10	NM_001098475	2	12	154479380	154520033
1	+	TDRD5	NM_001199085	2	18	179561751	179660078
1	+	TEKT2	NM_014466	2	10	36550523	36553787
1	+	TFAP2E	NM_178548	1	7	36039179	36060277
1	+	TGFB2	NM_001135599	1	8	218520044	218614704
1	+	THAP3	NM_001195752	1	5	6685279	6693137
1	+	THRAP3	NM_005119	3	12	36748165	36769618
1	+	TIE1	NM_005424	1	23	43766743	43788393
1	+	TIMM17A	NM_006335	1	6	201924655	201938682
1	+	TINAGL1	NM_022164	2	12	32042750	32052580
1	+	TIPRL	NM_152902	1	7	168148316	168169284
1	+	TMCC2	NM_014858	1	5	205197693	205241252
1	+	TMCO2	NM_001008740	1	2	40713666	40717266
1	+	TMEM125	NM_144626	4	4	43738394	43739053
1	+	TMEM167B	NM_020141	1	3	109633495	109637121
1	+	TMEM183B	NM_001079809	1	8	202976594	202992168
1	+	TMEM201	NM_001130924	1	11	9648989	9673141
1	+	TMEM222	NM_032125	1	6	27648689	27661957
1	+	TMEM39B	NM_018056	1	9	32538649	32568274
1	+	TMEM50A	NM_014313	2	7	25666978	25687196
1	+	TMEM51	NM_018022	2	3	15541584	15546239
1	+	TMEM56	NM_152487	2	7	95609458	95657424
1	+	TMEM57	NM_018202	1	11	25757590	25824957
1	+	TMEM61	NM_182532	1	3	55446739	55457776
1	+	TMEM69	NM_016486	2	3	46156741	46159577
1	+	TMEM79	NM_032323	2	4	156255018	156261389
1	+	TMEM82	NM_001013641	1	6	16069055	16074127
1	+	TMEM88B	NM_001146685	1	2	1361508	1363167
1	+	TNFAIP8L2	NM_024575	2	2	151131174	151131728
1	+	TNFRSF14	NM_003820	1	8	2488104	2494712
1	+	TNFRSF1B	NM_001066	1	10	12227149	12267077
1	+	TNFRSF8	NM_001243	1	15	12123656	12202588
1	+	TNN	NM_022093	2	19	175046555	175116207
1	+	TOE1	NM_025077	1	8	45805925	45809374
1	+	TOMM40L	NM_032174	2	10	161196280	161198885
1	+	TOR1AIP1	NM_015602	1	10	179851638	179887374
1	+	TOR3A	NM_022371	1	6	179051264	179064353
1	+	TP73	NM_005427	2	14	3598930	3649643
1	+	TPRG1L	NM_182752	1	5	3541637	3545167
1	+	TRAF3IP3	NM_025228	3	17	209933385	209955493
1	+	TRAF5	NM_001033910	2	11	211526582	211546044
1	+	TRIM46	NM_025058	1	10	155146443	155156666
1	+	TRIM58	NM_015431	1	6	248020549	248039791
1	+	TRIM67	NM_001004342	1	10	231298716	231351186
1	+	TRNAU1AP	NM_017846	1	9	28879623	28904148
1	+	TRNP1	NM_001013642	1	1	27320278	27320961
1	+	TROVE2	NM_001173524	2	9	193038185	193053861
1	+	TSEN15	NM_052965	1	5	184020890	184041981
1	+	TSHB	NM_000549	2	3	115575984	115576848
1	+	TSNAX	NM_005999	1	6	231664557	231700651
1	+	TSPAN1	NM_005727	3	9	46646780	46651205
1	+	TSSK3	NM_052841	1	2	32828303	32829857
1	+	TTC24	NM_001105669	2	11	156551157	156556342
1	+	TTC4	NM_004623	1	10	55181582	55207186
1	+	TTF2	NM_003594	1	23	117602969	117644146
1	+	TTLL10	NM_001130045	4	16	1114596	1133227
1	+	TUFT1	NM_020127	1	13	151512843	151554183
1	+	TXLNA	NM_175852	2	11	32645947	32660796
1	+	TXNIP	NM_006472	1	8	145438803	145441218
1	+	TYW3	NM_138467	1	6	75198929	75229797
1	+	UAP1	NM_003115	2	10	162535859	162569153
1	+	UBAP2L	NM_014847	2	27	154197600	154242771
1	+	UBE2U	NM_152489	1	9	64669734	64709816
1	+	UBE4B	NM_001105562	1	28	10093729	10240014
1	+	UBIAD1	NM_013319	1	2	11333589	11346188
1	+	UBL4B	NM_203412	1	1	110655157	110655681
1	+	UBXN10	NM_152376	2	2	20517055	20517897
1	+	UCK2	NM_012474	1	7	165797071	165877060
1	+	UFC1	NM_016406	1	6	161123788	161128282
1	+	UHMK1	NM_175866	1	8	162467791	162492340
1	+	UQCRH	NM_006004	1	4	46769439	46782256
1	+	URB2	NM_014777	2	10	229763381	229795044
1	+	UROD	NM_000374	1	10	45477938	45481170
1	+	USP1	NM_001017416	2	9	62905539	62916652
1	+	USP21	NM_012475	2	13	161130431	161135237
1	+	UTP11L	NM_016037	1	8	38478475	38489300
1	+	VAMP3	NM_004781	1	5	7831444	7839705
1	+	VANGL1	NM_138959	2	8	116194035	116234000
1	+	VANGL2	NM_020335	2	8	160385628	160395168
1	+	VASH2	NM_024749	2	6	213124885	213161926
1	+	VCAM1	NM_001078	1	9	101185417	101203839
1	+	VN1R5	NM_173858	1	1	247419374	247420447
1	+	VPS13D	NM_015378	2	70	12294324	12569078
1	+	VPS45	NM_007259	1	15	150039915	150116974
1	+	VWA1	NM_022834	1	3	1371129	1375167
1	+	VWA5B1	NM_001039500	2	22	20637095	20680756
1	+	WDR3	NM_006784	2	27	118475943	118502070
1	+	WDR63	NM_145172	2	23	85537625	85598681
1	+	WDR64	NM_144625	1	27	241815787	241964517
1	+	WDR65	NM_001195831	2	24	43638425	43719862
1	+	WDTC1	NM_015023	2	16	27587546	27632874
1	+	WNT2B	NM_024494	1	5	113051885	113063131
1	+	WNT3A	NM_033131	1	4	228194830	228247166
1	+	XCL1	NM_002995	1	3	168545876	168550458
1	+	XKR8	NM_018053	1	3	28286581	28293711
1	+	XPR1	NM_004736	1	15	180601338	180853202
1	+	YBX1	NM_004559	1	7	43148237	43166686
1	+	YTHDF2	NM_001173128	2	6	29063633	29095464
1	+	ZBED6	NM_001174108	1	1	203766651	203769590
1	+	ZBTB37	NM_001122770	3	5	173839364	173855262
1	+	ZBTB40	NM_014870	2	18	22816442	22852889
1	+	ZBTB48	NM_005341	2	11	6640670	6649272
1	+	ZBTB7B	NM_001252406	3	5	154983396	154989161
1	+	ZBTB8A	NM_001040441	3	5	33058533	33066020
1	+	ZBTB8B	NM_001145720	2	4	32936226	32951019
1	+	ZC3H11A	NM_014827	5	20	203786199	203821527
1	+	ZC3H12A	NM_025079	2	6	37941098	37949212
1	+	ZCCHC17	NM_016505	2	8	31782946	31837040
1	+	ZDHHC18	NM_032283	1	8	27153296	27180334
1	+	ZFYVE9	NM_004799	3	19	52698879	52811893
1	+	ZMPSTE24	NM_005857	1	10	40723944	40758341
1	+	ZMYM1	NM_024772	2	10	35559589	35580860
1	+	ZMYM4	NM_005095	1	30	35734648	35885278
1	+	ZNF238	NM_205768	1	2	244214734	244218672
1	+	ZNF326	NM_182976	1	12	90460817	90493260
1	+	ZNF362	NM_152493	2	9	33736176	33764647
1	+	ZNF593	NM_015871	1	3	26496475	26497207
1	+	ZNF642	NM_198494	2	6	40945034	40961731
1	+	ZNF643	NM_023070	1	5	40916634	40929261
1	+	ZNF672	NM_024836	4	4	249141474	249142832
1	+	ZNF678	NM_178549	1	4	227751396	227843529
1	+	ZNF684	NM_152373	2	5	40998839	41013132
1	+	ZNF687	NM_020832	2	9	151258768	151263685
1	+	ZNF691	NM_015911	2	2	43316630	43317484
1	+	ZSCAN20	NM_145238	2	8	33944890	33961076
1	+	ZYG11A	NM_001004339	1	14	53308556	53358629
1	+	ZYG11B	NM_024646	1	14	53192326	53287301
1	-	ABCA4	NM_000350	1	50	94458793	94586601
1	-	ABCB10	NM_012089	1	13	229653926	229694399
1	-	ABL2	NM_005158	1	12	179076853	179112179
1	-	ACAP3	NM_030649	1	24	1228944	1243195
1	-	ACBD3	NM_022735	1	8	226334311	226374376
1	-	ACBD6	NM_032360	1	8	180257498	180471401
1	-	ACOT7	NM_181864	1	9	6324657	6445726
1	-	ACP6	NM_016361	1	10	147119225	147142170
1	-	ACTA1	NM_001100	2	7	229567246	229568862
1	-	ADAM30	NM_021794	1	1	120436587	120438959
1	-	ADAMTS4	NM_005099	1	9	161160928	161168417
1	-	ADAR	NM_001111	1	15	154557282	154580482
1	-	ADCY10	NM_018417	2	33	167778915	167874378
1	-	ADIPOR1	NM_015999	2	8	202910701	202920198
